,Date,Housing_YoY,Housing_Index,Food_YoY,Food_Index,Transportation_YoY,Transportation_Index,Medical Care_YoY,Medical Care_Index,Education_YoY,Education_Index,Communication_YoY,Communication_Index,Recreation_YoY,Recreation_Index,Apparel_YoY,Apparel_Index,other_goods_YoY,other_goods_Index,Energy_YoY,Energy_Index
44,2003-09-01,2.429596907785747,111.41141141141142,2.5423728813559254,109.27152317880795,3.6964980544747172,107.24346076458752,4.061089899340509,117.29264475743351,7.047768206734517,124.38580527752501,-4.216216216216218,92.29166666666666,1.411100658513642,105.3763440860215,-2.025931928687197,92.50191277735273,1.0094212651413192,113.36858006042294,15.521422797089745,124.2608695652174
45,2003-10-01,2.4242424242424176,111.65165165165165,2.9378531073446235,109.69295605057195,1.2861736334405238,105.63380281690142,3.657694962042779,117.52738654147103,7.098283931357274,124.93175614194723,-4.121475054229928,92.08333333333334,1.1267605633802802,105.27859237536657,-1.5447154471544766,92.65493496557,1.65876777251186,113.40634441087613,8.589440504334123,119.82608695652175
46,2003-11-01,2.19780219780219,111.7117117117117,3.1549295774647934,110.23479831426852,0.9652509652509744,105.2313883299799,3.5027472527472403,117.91862284820031,6.987577639751552,125.3867151956324,-3.9215686274509776,91.875,1.3145539906103343,105.47409579667647,-1.8683996750609277,92.42540168324408,1.5218126479540128,113.36858006042294,8.050513022888705,119.04347826086956
47,2003-12-01,2.24904004388371,111.95195195195195,3.545301069217799,110.77664057796508,1.3522215067611087,105.56673373574783,3.7315987675453632,118.54460093896715,7.347254447022422,126.29663330300274,-3.9215686274509776,91.875,1.1235955056179803,105.57184750733137,-2.037489812550941,91.9663351185922,1.554054054054066,113.51963746223565,9.20535011801733,120.69565217391305
48,2004-01-01,2.1869874248223065,112.25225225225226,3.489026449071475,110.71643588199879,1.13924050632912,107.17639168343396,3.7922787837376237,118.85758998435057,7.219662058371745,127.02456778889899,-4.239130434782612,91.77083333333333,1.0289990645462987,105.57184750733137,-1.6380016380016404,91.88982402448356,1.6852039096730609,113.93504531722054,7.7902621722846455,125.1304347826087
49,2004-02-01,2.0174482006543037,112.37237237237237,3.133743704532743,110.95725466586394,-0.062189054726380366,107.78001341381622,4.1638225255972605,119.40532081377151,7.181054239877782,127.66151046405825,-4.134929270946697,91.77083333333333,1.2138188608777023,105.96285434995114,-1.3957307060755375,91.88982402448356,1.546738399462022,114.04833836858006,3.5511363636363535,126.78260869565219
50,2004-03-01,1.9001085776330084,112.73273273273273,3.1843575418994297,111.19807344972908,0.0,107.84708249496984,4.464894342194969,119.91392801251956,7.2188449848024305,128.3894449499545,-3.943044906900317,91.35416666666667,1.3059701492537323,106.158357771261,-0.24855012427505985,92.1193573068095,1.8848872433523844,114.31268882175225,0.8339124391938846,126.17391304347825
51,2004-04-01,2.336956521739131,113.0930930930931,3.350083752093802,111.43889223359422,1.3316423589093462,107.17639168343396,4.69387755102042,120.42253521126763,7.256235827664392,129.11737943585078,-3.4254143646408775,91.04166666666667,1.4939309056956285,106.25610948191596,0.24937655860348684,92.27237949502678,1.847497480685245,114.50151057401811,5.054945054945059,124.69565217391305
52,2004-05-01,2.329360780065004,113.45345345345346,3.957636566332212,112.28175797712221,4.663212435233155,108.38363514419854,4.539295392953946,120.73552425665103,7.14285714285714,129.66333030027297,-3.2293986636970917,90.52083333333334,1.1173184357541777,106.158357771261,0.7500000000000062,92.50191277735273,1.8804566823371172,114.57703927492446,14.064914992272026,128.34782608695653
53,2004-06-01,2.654387865655483,113.81381381381381,3.660565723793674,112.52257676098736,5.3040103492884905,109.1884641180416,4.626815265113127,121.20500782472614,7.335329341317376,130.4822565969063,-2.6905829596412634,90.41666666666667,1.3023255813953583,106.45161290322582,0.4975124378109541,92.73144605967867,1.946308724832213,114.72809667673715,16.718027734976882,131.7391304347826
54,2004-07-01,2.7041644131963194,114.05405405405406,3.824833702882491,112.7633955448525,4.238921001926799,108.85311871227366,4.505716207128452,121.59624413145539,7.148175725986583,130.93721565059144,-3.2438478747203625,90.10416666666666,0.9285051067780881,106.25610948191596,-0.08257638315440907,92.57842387146137,2.006018054162495,115.2190332326284,14.296520423600612,131.3913043478261
55,2004-08-01,2.7537796976242035,114.2942942942943,3.5339591385974645,112.88380493678507,2.465233881163087,108.71898054996647,4.525645323499838,121.98748043818468,6.475349521707119,131.66515013648768,-3.2584269662921383,89.6875,0.8356545961002659,106.158357771261,-0.41390728476821126,92.04284621270085,2.0346897931954544,115.52114803625378,9.941944847605221,131.7391304347826
56,2004-09-01,2.857142857142869,114.5945945945946,3.2506887052341726,112.82360024081879,2.1888680425265816,109.59087860496312,4.369579719813199,122.41784037558685,6.583760058522303,132.57506824385803,-2.708803611738142,89.79166666666667,0.8348794063079756,106.25610948191596,-0.7444168734491385,91.8133129303749,2.098600932711525,115.74773413897282,6.997900629811049,132.95652173913044
57,2004-10-01,2.8509951586874527,114.83483483483484,3.347969264544459,113.36544250451537,5.841269841269825,111.80415828303151,4.52729693741678,122.84820031298904,6.554989075018214,133.12101910828025,-3.28054298642535,89.0625,1.021355617455888,106.35386119257086,-0.6606110652353392,92.04284621270085,2.19780219780219,115.89879154078548,15.094339622641506,137.91304347826085
58,2004-11-01,3.1182795698924792,115.19519519519521,3.1676679410158393,113.72667068031308,7.7756532823454405,113.41381623071764,4.412740544127414,123.12206572769952,6.676342525399126,133.75796178343947,-2.947845804988669,89.16666666666666,0.8341056533827551,106.35386119257086,-0.16556291390729116,92.27237949502678,2.398401065956035,116.08761329305135,19.649379108838573,142.43478260869566
59,2004-12-01,3.057939914163077,115.37537537537537,2.6630434782608736,113.72667068031308,7.052096569250321,113.01140174379611,4.224422442244236,123.55242566510174,6.484149855907773,134.48589626933577,-3.1746031746031744,88.95833333333334,0.7407407407407307,106.35386119257086,-0.33277870216306127,91.66029074215763,2.5282767797737637,116.38972809667673,16.930835734870307,141.13043478260872
60,2005-01-01,2.8892455858748,115.49549549549549,2.8276237085372413,113.84708007224565,4.19274092615769,111.67002012072436,4.312047399605001,123.98278560250391,6.303724928366772,135.03184713375796,-3.06469920544834,88.95833333333334,1.0185185185185075,106.64711632453567,0.16652789342215257,92.04284621270085,2.618495193901227,116.91842900302116,9.24252953439888,136.69565217391303
